timestamp,ativo,direcao,preco_entrada,preco_saida,pnl_percentual,tempo_posicionado_seg,motivo_saida
2026-03-17 21:52:10,SUI-USDT,SHORT,1.0252,1.026,-0.078,241,TIME_STOP_PREJUIZO
2026-03-17 21:52:10,BNB-USDT,SHORT,667.2,667.82,-0.0929,241,TIME_STOP_PREJUIZO
2026-03-17 21:52:11,ZEC-USDT,SHORT,272.0,272.83,-0.3051,241,TIME_STOP_PREJUIZO
2026-03-19 02:32:25,FIGHTID-USDT,SHORT,0.0038622274000000003,0.00384,0.4455,2341,TIME_STOP,0.4455072836985267,5,0.13
2026-03-19 02:32:25,KAT-USDT,SHORT,0.010317936,0.01081,-4.899,2351,STOP_LOSS,0.0,5,0.13
2026-03-19 02:32:25,OWL-USDT,SHORT,0.005078984000000001,0.00505,0.4407,2351,TIME_STOP,0.44066531416521476,5,0.13
2026-03-19 02:32:25,XNY-USDT,SHORT,0.0057058586000000005,0.00568,0.3232,2351,TIME_STOP,0.3231938453574776,5,0.13
2026-03-19 02:32:25,LYN-USDT,SHORT,0.08568286,0.07576,11.4509,2351,TAKE_PROFIT,11.450915949817743,5,0.13
2026-03-19 02:32:25,BARD-USDT,LONG,0.6496299,0.6487,-0.2731,2351,TIME_STOP,0.3733789239072977,5,0.13
2026-03-19 02:32:25,ROBO-USDT,LONG,0.026715342,0.0268,0.1869,2351,TIME_STOP,0.18688907445018427,5,0.13
2026-03-19 02:32:25,A2Z-USDT,SHORT,0.0004689062,0.000507,-8.254,2333,STOP_LOSS,0.0,5,0.13
2026-03-19 02:42:26,AIN-USDT,SHORT,0.09655068600000001,0.102,-5.774,601,STOP_LOSS,0.0,5,0.13
2026-03-19 02:52:28,FIGHTID-USDT,SHORT,0.0038112376,0.003817,-0.2812,1203,TIME_STOP,0.0,5,0.13
2026-03-19 02:52:28,LONGXIA-USDT,SHORT,0.012159567599999999,0.012064,0.6559,1804,TIME_STOP,0.9191129635234697,5,0.13
2026-03-19 02:52:28,KAT-USDT,SHORT,0.010807838,0.01086,-0.6126,1203,TIME_STOP,0.0,5,0.13
2026-03-19 02:52:28,OWL-USDT,SHORT,0.00504899,0.00489,3.0189,1203,TAKE_PROFIT,3.01894662100736,5,0.13
2026-03-19 02:52:28,XNY-USDT,SHORT,0.0057978402,0.005956,-2.8579,1203,STOP_LOSS,0.0,5,0.13
2026-03-19 02:52:28,LYN-USDT,SHORT,0.070295938,0.07818,-11.3455,1203,STOP_LOSS,0.0,5,0.13
2026-03-19 02:52:28,BARD-USDT,LONG,0.64872972,0.6454,-0.6433,1203,TIME_STOP,0.0,5,0.13
2026-03-19 02:52:28,ROBO-USDT,SHORT,0.02679464,0.02675,0.0366,1203,TIME_STOP,0.03660048427596727,5,0.13
2026-03-19 02:52:28,A2Z-USDT,SHORT,0.0005058988,0.000505,0.0477,1203,TIME_STOP,0.04766399129628141,5,0.13
2026-03-19 03:02:29,AIN-USDT,SHORT,0.103219352,0.10676,-3.5602,601,STOP_LOSS,0.0,5,0.13
2026-03-19 03:22:32,LYN-USDT,SHORT,0.07862427200000001,0.08458,-7.7049,601,STOP_LOSS,0.0,5,0.13
2026-03-19 03:22:32,A2Z-USDT,SHORT,0.0005048990000000001,0.000539,-6.884,601,STOP_LOSS,0.0,5,0.13
2026-03-19 03:42:35,BARD-USDT,SHORT,0.6447710200000001,0.6413,0.4083,1203,TIME_STOP,0.40833374831271146,5,0.13
2026-03-19 03:42:35,ROBO-USDT,SHORT,0.02689462,0.027,-0.5218,1203,TIME_STOP,0.0,5,0.13
2026-03-19 03:42:35,FIGHTID-USDT,SHORT,0.0038572284,0.00381,1.0944,1203,TIME_STOP,1.0944128452440094,5,0.13
2026-03-19 03:42:35,LONGXIA-USDT,SHORT,0.0122265542,0.012252,-0.3381,1203,TIME_STOP,0.0,5,0.13
2026-03-19 03:42:35,KAT-USDT,SHORT,0.010807838,0.0106,1.793,1203,TIME_STOP,1.7930303044882805,5,0.13
2026-03-19 03:42:35,OWL-USDT,SHORT,0.004969006,0.00497,-0.15,1203,TIME_STOP,0.0,5,0.13
2026-03-19 03:42:35,XNY-USDT,SHORT,0.0057998398,0.005762,0.5224,1203,TIME_STOP,1.2983118647518463,5,0.13
2026-03-19 03:52:36,LRC-USDT,LONG,0.024394878,0.0247,1.1208,1210,TIME_STOP,1.120762557615584,5,0.13
2026-03-19 03:52:36,AIN-USDT,SHORT,0.10742851,0.10687,0.3899,1211,TIME_STOP,0.3898899249370565,5,0.13
2026-03-19 03:52:36,PUMPBTC-USDT,SHORT,0.017676464000000003,0.01762,0.1894,1210,TIME_STOP,1.2643060105233814,5,0.13
2026-03-19 04:02:37,LYN-USDT,SHORT,0.084923012,0.07694,9.2703,1202,TAKE_PROFIT,9.270293056021154,5,0.13
2026-03-19 04:02:37,A2Z-USDT,SHORT,0.0005228954,0.000512,1.9537,1202,TIME_STOP,1.9536672114537728,5,0.13
2026-03-19 13:39:50,OWL-USDT,SHORT,0.003909218000000001,0.004,-2.4523,4,STOP_LOSS,0.0,5,0.13
2026-03-19 14:49:57,LYN-USDT,SHORT,0.098050386,0.0995,-1.6084,542,STOP_LOSS,0.0,5,0.13
2026-03-19 14:49:57,UAI-USDT,SHORT,0.49710055999999997,0.5065,-2.0209,542,STOP_LOSS,0.0,5,0.13
2026-03-19 14:49:57,XAN-USDT,LONG,0.0135207036,0.013143,-2.9235,542,STOP_LOSS,0.30116395214817976,5,0.13
2026-03-19 14:59:58,DEGO-USDT,SHORT,0.56658666,0.5922,-4.6506,1143,STOP_LOSS,0.13238881091905214,5,0.13
2026-03-19 14:59:58,THE-USDT,SHORT,0.16356728,0.1613,1.2561,1143,TIME_STOP,1.256145199700093,5,0.13
2026-03-19 14:59:58,AIA-USDT,SHORT,0.11292740999999999,0.10991,2.542,1131,TIME_STOP,2.541990794794637,5,0.13
2026-03-19 14:59:58,PTB-USDT,SHORT,0.0013257348,0.001323,0.0763,1143,TIME_STOP,0.07628560101160145,5,0.13
2026-03-19 14:59:58,ARIA-USDT,SHORT,0.20014996200000001,0.19988,0.0049,1143,TIME_STOP,0.004879865727884798,5,0.13
2026-03-19 15:09:59,LYN-USDT,SHORT,0.100219952,0.09857,1.5163,1203,TIME_STOP,1.5163308623416585,5,0.13
2026-03-19 15:09:59,OWL-USDT,SHORT,0.003979204,0.00406,-2.1605,1804,STOP_LOSS,0.8552221700621568,5,0.13
2026-03-19 15:09:59,UAI-USDT,SHORT,0.5306938400000001,0.5251,0.9241,1203,TIME_STOP,0.924061603579207,5,0.13
2026-03-19 15:09:59,XAN-USDT,SHORT,0.013077384,0.012757,2.3199,1203,TIME_STOP,2.3199089420330545,5,0.13
2026-03-19 15:09:59,TESTICLE-USDT,SHORT,0.0064187160000000005,0.00641,0.0058,1203,TIME_STOP,0.005790397954990152,5,0.13
2026-03-19 15:30:02,DEGO-USDT,SHORT,0.5673865,0.5701,-0.6082,2404,TIME_STOP,0.0,5,0.13
2026-03-19 15:30:02,LYN-USDT,SHORT,0.098750246,0.10588,-7.35,1804,STOP_LOSS,0.0,5,0.13
2026-03-19 15:30:02,OWL-USDT,SHORT,0.004179164,0.00427,-2.3035,1804,STOP_LOSS,0.0,5,0.13
2026-03-19 15:30:02,UAI-USDT,SHORT,0.5309937800000001,0.5266,0.6975,1804,TIME_STOP,0.6974635533395747,5,0.13
2026-03-19 15:30:02,THE-USDT,SHORT,0.1634673,0.1597,2.1746,2404,TIME_STOP,2.1746199453958077,5,0.13
2026-03-19 15:30:02,AIA-USDT,SHORT,0.11056788199999999,0.10959,0.7544,2404,TIME_STOP,1.6407511119729998,5,0.13
2026-03-19 15:30:02,XAN-USDT,SHORT,0.0130143966,0.01316,-1.2488,1804,TIME_STOP,0.0,5,0.13
2026-03-19 15:30:02,PTB-USDT,SHORT,0.0013457308,0.001271,5.4232,2404,TAKE_PROFIT,5.42317601410326,5,0.13
